Number of customers: 2960620
Cust. 5021.	1965343	10.0%	[27714, 55261, 98653, 70738, 103830, 92465, 100261, 43679, 85766, 121556]
Cust. 5023.	273928	10.0%	[35427, 51699, 32018, 2782, 96237, 105548, 47344, 28749, 104624, 51588]
Cust. 5024.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5028.	1105517	10.0%	[12818, 92761, 69647, 78574, 1179, 48291, 115862, 18747, 54586, 45545]
Cust. 5030.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 5035.	1354871	10.0%	[84357, 20984, 56058, 56832, 73593, 86919, 65811, 15549, 81189, 90860]
Cust. 5036.	699767	10.0%	[25174, 88472, 65946, 19266, 81660, 97980, 59057, 31615, 32454, 83818]
Cust. 5041.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5058.	205507	20.0%	[24096, 71663, 97619, 95239, 64236, 41895, 97557, 61605, 38235, 120636]
Cust. 5061.	176256	10.0%	[76647, 88726, 34136, 38026, 43182, 29673, 45711, 115991, 72932, 89310]
Cust. 5062.	2107790	10.0%	[71212, 10751, 25219, 63026, 9976, 77486, 36216, 20683, 31818, 122656]
Cust. 5067.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 5069.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5077.	1105517	10.0%	[12818, 92761, 69647, 78574, 1179, 48291, 115862, 18747, 54586, 45545]
Cust. 5086.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 5088.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5090.	1380100	40.0%	[66069, 77697, 86493, 69302, 81674, 84077, 6701, 64356, 45652, 8598]
Cust. 5092.	1325717	10.0%	[95836, 28711, 22315, 46940, 17771, 119080, 24884, 107310, 64413, 100386]
Cust. 5093.	1105517	10.0%	[12818, 92761, 69647, 78574, 1179, 48291, 115862, 18747, 54586, 45545]
Cust. 5100.	1581321	10.0%	[89310, 4348, 32312, 72932, 30425, 121363, 89767, 72300, 45711, 13384]
Cust. 5111.	205507	20.0%	[24096, 71663, 97619, 95239, 64236, 41895, 97557, 61605, 38235, 120636]
Cust. 5114.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5130.	1897072	20.0%	[98128, 31000, 31174, 91966, 6903, 112426, 24688, 101246, 62759, 27137]
Cust. 5131.	1994790	20.0%	[61955, 35271, 83250, 112405, 123564, 6283, 61335, 49491, 39083, 63851]
Cust. 5132.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5134.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 5138.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5141.	176256	10.0%	[76647, 88726, 34136, 38026, 43182, 29673, 45711, 115991, 72932, 89310]
Cust. 5153.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5155.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 5157.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5161.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5172.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5186.	2107790	10.0%	[71212, 10751, 25219, 63026, 9976, 77486, 36216, 20683, 31818, 122656]
Cust. 5187.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 5190.	176256	10.0%	[76647, 88726, 34136, 38026, 43182, 29673, 45711, 115991, 72932, 89310]
Cust. 5195.	205507	20.0%	[24096, 71663, 97619, 95239, 64236, 41895, 97557, 61605, 38235, 120636]
Cust. 5197.	942541	10.0%	[8125, 117859, 110817, 90591, 50711, 12515, 17468, 94664, 121178, 81577]
Cust. 5200.	1808754	20.0%	[29424, 10721, 46153, 110834, 113633, 98215, 115464, 78724, 94026, 46933]
Cust. 5205.	1634585	10.0%	[67621, 63567, 100885, 103010, 112202, 58694, 27981, 8191, 16222, 73365]
Cust. 5211.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5217.	892421	10.0%	[109881, 70525, 103971, 68039, 73397, 63881, 47832, 102122, 28980, 63950]
Cust. 5220.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5224.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 5226.	1972391	10.0%	[6653, 10689, 51518, 70737, 85336, 41564, 110444, 69825, 28768, 45181]
Cust. 5232.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5247.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5251.	861990	10.0%	[74705, 9158, 29017, 93409, 8189, 17665, 118415, 24502, 90697, 81137]
Cust. 5254.	1119219	30.0%	[35413, 20007, 68222, 53240, 93945, 101610, 78960, 84401, 95276, 92968]
Cust. 5256.	1948078	10.0%	[104499, 33126, 16727, 50694, 7750, 87639, 17187, 37252, 89644, 47066]
Cust. 5258.	325679	10.0%	[87984, 105663, 75636, 48243, 64236, 38235, 73231, 108296, 98557, 112785]
Cust. 5261.	2170283	10.0%	[34190, 7537, 81136, 123762, 18235, 37448, 43847, 105306, 76907, 7183]
Cust. 5265.	439807	20.0%	[118320, 83117, 92141, 47620, 112109, 110537, 11625, 75575, 9572, 58844]
Cust. 5266.	1197576	10.0%	[34136, 29673, 50689, 52587, 50764, 42458, 60639, 107186, 31015, 91919]
Cust. 5277.	1380100	40.0%	[66069, 77697, 86493, 69302, 81674, 84077, 6701, 64356, 45652, 8598]
Cust. 5284.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5295.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5296.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5305.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5306.	949870	30.0%	[97948, 12053, 34344, 50560, 82993, 95039, 32278, 16213, 28207, 86519]
Cust. 5307.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5316.	1297926	20.0%	[75064, 50846, 31053, 123007, 39249, 4886, 56886, 85585, 87550, 77668]
Cust. 5320.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 5321.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5326.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5327.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5331.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5333.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5336.	1994790	20.0%	[61955, 35271, 83250, 112405, 123564, 6283, 61335, 49491, 39083, 63851]
Cust. 5349.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5351.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5356.	1812307	10.0%	[19255, 13819, 35526, 101862, 103023, 13267, 23437, 106585, 96360, 8121]
Cust. 5361.	1362114	30.0%	[23473, 12716, 33076, 44693, 105054, 50246, 66890, 108994, 118443, 19740]
Cust. 5362.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5366.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5371.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5374.	1972391	10.0%	[6653, 10689, 51518, 70737, 85336, 41564, 110444, 69825, 28768, 45181]
Cust. 5375.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5377.	1297926	20.0%	[75064, 50846, 31053, 123007, 39249, 4886, 56886, 85585, 87550, 77668]
Cust. 5379.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5382.	1567507	20.0%	[65811, 56832, 20681, 105326, 81674, 16123, 14827, 84077, 34136, 19843]
Cust. 5384.	1380100	40.0%	[66069, 77697, 86493, 69302, 81674, 84077, 6701, 64356, 45652, 8598]
Cust. 5394.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5395.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5396.	507950	20.0%	[102892, 122556, 8125, 117859, 110817, 111396, 110239, 42844, 90144, 11343]
Cust. 5397.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5399.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5416.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5417.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5423.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5424.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5425.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5433.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5437.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5438.	892421	10.0%	[109881, 70525, 103971, 68039, 73397, 63881, 47832, 102122, 28980, 63950]
Cust. 5449.	591015	40.0%	[94570, 38884, 83725, 47511, 105328, 119638, 25519, 75996, 17646, 47943]
Cust. 5450.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5453.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5454.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5455.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5458.	949870	30.0%	[97948, 12053, 34344, 50560, 82993, 95039, 32278, 16213, 28207, 86519]
Cust. 5464.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 5468.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5469.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5474.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5476.	1880418	10.0%	[35370, 66997, 5992, 56354, 98056, 72862, 14604, 89440, 19255, 44254]
Cust. 5481.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5483.	1994790	20.0%	[61955, 35271, 83250, 112405, 123564, 6283, 61335, 49491, 39083, 63851]
Cust. 5487.	776134	10.0%	[48807, 118188, 61025, 18379, 80781, 23575, 10752, 62752, 118264, 117835]
Cust. 5490.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5494.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5500.	770945	10.0%	[62934, 39601, 51541, 76248, 18136, 116061, 38701, 51112, 5448, 120980]
Cust. 5502.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5505.	663646	40.0%	[118067, 33926, 45711, 32312, 32175, 102993, 4348, 89310, 72932, 123091]
Cust. 5510.	161403	10.0%	[89995, 6899, 89523, 22150, 4145, 76954, 47608, 38973, 42903, 38974]
Cust. 5513.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5515.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5525.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5527.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5528.	1994790	20.0%	[61955, 35271, 83250, 112405, 123564, 6283, 61335, 49491, 39083, 63851]
Cust. 5531.	1380100	40.0%	[66069, 77697, 86493, 69302, 81674, 84077, 6701, 64356, 45652, 8598]
Cust. 5532.	507950	20.0%	[102892, 122556, 8125, 117859, 110817, 111396, 110239, 42844, 90144, 11343]
Cust. 5537.	397748	20.0%	[36297, 31031, 52019, 54844, 113075, 15456, 111898, 98245, 90851, 69647]
Cust. 5538.	949870	30.0%	[97948, 12053, 34344, 50560, 82993, 95039, 32278, 16213, 28207, 86519]
Cust. 5540.	1472169	10.0%	[95781, 63415, 121145, 63388, 81520, 52435, 117098, 50257, 21667, 8464]
Cust. 5547.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5548.	2085471	10.0%	[26810, 71142, 83171, 101725, 28261, 45641, 115147, 92870, 58083, 26175]
Cust. 5549.	1251752	10.0%	[22856, 59872, 89767, 112832, 68019, 33113, 110629, 7839, 45711, 82385]
Cust. 5552.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5554.	677431	70.0%	[49050, 105089, 13737, 46021, 114025, 83089, 113838, 13499, 32018, 78470]
Cust. 5557.	949870	30.0%	[97948, 12053, 34344, 50560, 82993, 95039, 32278, 16213, 28207, 86519]
Cust. 5558.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5568.	776134	10.0%	[48807, 118188, 61025, 18379, 80781, 23575, 10752, 62752, 118264, 117835]
Cust. 5573.	949870	30.0%	[97948, 12053, 34344, 50560, 82993, 95039, 32278, 16213, 28207, 86519]
Cust. 5577.	942541	10.0%	[8125, 117859, 110817, 90591, 50711, 12515, 17468, 94664, 121178, 81577]
Cust. 5580.	776134	10.0%	[48807, 118188, 61025, 18379, 80781, 23575, 10752, 62752, 118264, 117835]
Cust. 5585.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5586.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 5589.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5591.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5597.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5603.	1119219	30.0%	[35413, 20007, 68222, 53240, 93945, 101610, 78960, 84401, 95276, 92968]
Cust. 5607.	419911	20.0%	[15054, 16135, 87451, 113287, 4574, 11938, 112480, 109146, 95239, 71663]
Cust. 5611.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5616.	1839437	40.0%	[63600, 95876, 105502, 110873, 54968, 5117, 58686, 84374, 21287, 96202]
Cust. 5618.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5634.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5654.	2168436	10.0%	[37252, 17187, 24618, 46937, 55611, 114711, 50563, 12774, 65483, 35953]
Cust. 5655.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 5666.	205507	20.0%	[24096, 71663, 97619, 95239, 64236, 41895, 97557, 61605, 38235, 120636]
Cust. 5667.	1994790	20.0%	[61955, 35271, 83250, 112405, 123564, 6283, 61335, 49491, 39083, 63851]
Cust. 5671.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5675.	1244035	10.0%	[39341, 88155, 29386, 19650, 119786, 72067, 21048, 15257, 23962, 105829]
Cust. 5677.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5686.	1934541	20.0%	[75343, 111246, 66668, 82093, 73684, 53740, 106317, 65459, 40391, 80906]
Cust. 5687.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5693.	439807	20.0%	[118320, 83117, 92141, 47620, 112109, 110537, 11625, 75575, 9572, 58844]
Cust. 5695.	205507	20.0%	[24096, 71663, 97619, 95239, 64236, 41895, 97557, 61605, 38235, 120636]
Cust. 5696.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5704.	1874286	10.0%	[49720, 23796, 9365, 56053, 87846, 35227, 63750, 64066, 23801, 48438]
Cust. 5709.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5713.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 5721.	1061104	10.0%	[58938, 100342, 81601, 39797, 106546, 5787, 94163, 26902, 76334, 101038]
Cust. 5722.	325679	10.0%	[87984, 105663, 75636, 48243, 64236, 38235, 73231, 108296, 98557, 112785]
Cust. 5723.	343876	20.0%	[19, 11333, 118107, 24096, 71663, 97619, 95239, 36849, 101162, 14678]
Cust. 5724.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5727.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5738.	1244035	10.0%	[39341, 88155, 29386, 19650, 119786, 72067, 21048, 15257, 23962, 105829]
Cust. 5745.	2025046	20.0%	[71141, 91764, 45641, 115147, 101725, 14919, 72123, 11633, 87659, 80590]
Cust. 5746.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5753.	1281880	10.0%	[80894, 34813, 119052, 49676, 8999, 77198, 115045, 7627, 79296, 43193]
Cust. 5760.	16887	20.0%	[33662, 105949, 62899, 115229, 35145, 18644, 118282, 92444, 33169, 86142]
Cust. 5762.	1837953	10.0%	[97948, 34344, 50560, 82993, 95039, 45483, 32278, 106131, 41020, 41761]
Cust. 5771.	1362114	30.0%	[23473, 12716, 33076, 44693, 105054, 50246, 66890, 108994, 118443, 19740]
Cust. 5782.	970041	10.0%	[17179, 37241, 89755, 35427, 87430, 55025, 114265, 8095, 18178, 47325]
Cust. 5783.	367091	10.0%	[79276, 23398, 25290, 96672, 42859, 31926, 12687, 72173, 5813, 112423]
Cust. 5794.	1364479	10.0%	[15836, 35078, 95339, 117959, 94910, 92326, 3901, 89457, 100863, 39781]
Cust. 5800.	490306	20.0%	[33553, 110511, 101725, 121162, 107239, 24096, 45641, 115147, 71663, 95239]
Cust. 5803.	841285	20.0%	[92108, 90426, 80558, 53287, 2746, 6660, 45228, 51422, 119097, 38115]
Cust. 5810.	958728	20.0%	[102242, 4306, 106568, 57588, 63914, 85026, 121599, 53745, 40075, 90442]
Cust. 5814.	970041	10.0%	[17179, 37241, 89755, 35427, 87430, 55025, 114265, 8095, 18178, 47325]
Cust. 5819.	507950	20.0%	[102892, 122556, 8125, 117859, 110817, 111396, 110239, 42844, 90144, 11343]
Cust. 5821.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5827.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 5835.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5839.	2025046	20.0%	[71141, 91764, 45641, 115147, 101725, 14919, 72123, 11633, 87659, 80590]
Cust. 5844.	1281880	10.0%	[80894, 34813, 119052, 49676, 8999, 77198, 115045, 7627, 79296, 43193]
Cust. 5848.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5851.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5865.	1837953	10.0%	[97948, 34344, 50560, 82993, 95039, 45483, 32278, 106131, 41020, 41761]
Cust. 5866.	970041	10.0%	[17179, 37241, 89755, 35427, 87430, 55025, 114265, 8095, 18178, 47325]
Cust. 5873.	378268	10.0%	[61231, 109653, 69767, 74372, 27669, 49384, 70664, 75160, 96513, 80420]
Cust. 5883.	1362114	30.0%	[23473, 12716, 33076, 44693, 105054, 50246, 66890, 108994, 118443, 19740]
Cust. 5895.	892421	10.0%	[109881, 70525, 103971, 68039, 73397, 63881, 47832, 102122, 28980, 63950]
Cust. 5897.	1491404	10.0%	[118864, 91275, 6583, 60677, 67254, 57171, 57294, 8062, 33555, 88806]
Cust. 5898.	770945	10.0%	[62934, 39601, 51541, 76248, 18136, 116061, 38701, 51112, 5448, 120980]
Cust. 5904.	970041	10.0%	[17179, 37241, 89755, 35427, 87430, 55025, 114265, 8095, 18178, 47325]
Cust. 5910.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5911.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5923.	1076699	20.0%	[9317, 123024, 27760, 29011, 74559, 85585, 17836, 31594, 77668, 87550]
Cust. 5926.	1362114	30.0%	[23473, 12716, 33076, 44693, 105054, 50246, 66890, 108994, 118443, 19740]
Cust. 5931.	907597	10.0%	[11326, 58156, 93048, 118389, 26884, 1977, 29762, 7051, 13988, 60791]
Cust. 5950.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5956.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5961.	507950	20.0%	[102892, 122556, 8125, 117859, 110817, 111396, 110239, 42844, 90144, 11343]
Cust. 5964.	16887	20.0%	[33662, 105949, 62899, 115229, 35145, 18644, 118282, 92444, 33169, 86142]
Cust. 5969.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5971.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 5974.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 5975.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 5980.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 5986.	1491404	10.0%	[118864, 91275, 6583, 60677, 67254, 57171, 57294, 8062, 33555, 88806]
Cust. 5994.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 6009.	1170637	10.0%	[48781, 34136, 29673, 33223, 16786, 57734, 57439, 49400, 87851, 33119]
Cust. 6022.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 6031.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 6039.	743890	30.0%	[34885, 13214, 55267, 122557, 23557, 100129, 69666, 20822, 110608, 120842]
Cust. 6050.	847552	30.0%	[81017, 35143, 54924, 39972, 120735, 66072, 74342, 44693, 2142, 56651]
Cust. 6051.	1301823	20.0%	[81674, 45652, 84077, 112106, 99179, 14827, 16123, 19843, 81122, 72128]
Cust. 6053.	1451163	10.0%	[96788, 66578, 64910, 53035, 122513, 73552, 3451, 101585, 93921, 120775]
Cust. 6066.	1281880	10.0%	[80894, 34813, 119052, 49676, 8999, 77198, 115045, 7627, 79296, 43193]
Cust. 6079.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 6080.	309939	10.0%	[20781, 9317, 123024, 27760, 118957, 53706, 91536, 114770, 62028, 67357]
Cust. 6081.	101478	30.0%	[106888, 64163, 107239, 24096, 71663, 3403, 95239, 97619, 120974, 9460]
Cust. 6085.	847552	30.0%	[81017, 35143, 54924, 39972, 120735, 66072, 74342, 44693, 2142, 56651]
Cust. 6098.	743890	30.0%	[34885, 13214, 55267, 122557, 23557, 100129, 69666, 20822, 110608, 120842]
Cust. 6099.	309939	10.0%	[20781, 9317, 123024, 27760, 118957, 53706, 91536, 114770, 62028, 67357]
Cust. 6104.	1322408	10.0%	[70351, 38762, 45584, 27786, 89068, 44112, 99553, 102338, 38740, 51508]
Cust. 6105.	935378	10.0%	[4066, 60176, 11901, 17591, 62793, 26016, 111983, 116154, 20458, 68824]
Cust. 6112.	958728	20.0%	[102242, 4306, 106568, 57588, 63914, 85026, 121599, 53745, 40075, 90442]
Cust. 6113.	2129588	20.0%	[82816, 16707, 96657, 122157, 47301, 28695, 39806, 86332, 13019, 26002]
Cust. 6118.	1491404	10.0%	[118864, 91275, 6583, 60677, 67254, 57171, 57294, 8062, 33555, 88806]
Cust. 6123.	343876	20.0%	[19, 11333, 118107, 24096, 71663, 97619, 95239, 36849, 101162, 14678]
Cust. 6125.	1993730	20.0%	[112728, 80616, 36611, 83646, 56701, 12827, 32495, 15120, 99024, 90915]
Cust. 6128.	353952	40.0%	[92245, 45218, 17063, 111146, 105204, 40181, 122316, 28970, 26631, 87080]
Cust. 6133.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 6137.	847552	30.0%	[81017, 35143, 54924, 39972, 120735, 66072, 74342, 44693, 2142, 56651]
Cust. 6160.	1362114	30.0%	[23473, 12716, 33076, 44693, 105054, 50246, 66890, 108994, 118443, 19740]
Cust. 6164.	1451163	10.0%	[96788, 66578, 64910, 53035, 122513, 73552, 3451, 101585, 93921, 120775]
